sim_id,strategy,pnl,exit_day,max_risk,scenario,pnl_details
38,BULL_CALL_SPREAD,477.80623859047637,8,504.0,"{'symbol': np.str_('GOOGL'), 'regime': np.str_('bear_market'), 'base_price': 128.66078216518403, 'price_change_pct': 3.91621088705921, 'volatility': 0.6972228560458567, 'rsi': 90, 'volume_multiplier': 0.8068550382412182, 'current_price': 133.69940972371248, 'vix_level': 27.64000733970761, 'market_sentiment': np.float64(0.12268549395293327), 'sector_rotation': np.str_('momentum'), 'fed_policy': np.str_('hawkish'), 'earnings_season': False, 'geopolitical_risk': 0.2703961901197953, 'liquidity_conditions': 0.8873228459517247, 'correlation_regime': np.str_('low'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.531595201840023, 'interest_rates': 4.130465964503627, 'unemployment_rate': 4.3449911648480795, 'gdp_growth': 4.473714749082784, 'beta': 1.3, 'sector': 'tech'}","{'net_pnl': 477.80623859047637, 'gross_pnl': 477.80623859047637, 'long_leg_pnl': 2056.685731504911, 'short_leg_pnl': -1578.8794929144346, 'max_risk': 504.0}"
40,BULL_CALL_SPREAD,499.27893599024355,14,504.0,"{'symbol': np.str_('QQQ'), 'regime': np.str_('bull_market'), 'base_price': 500.25539786426464, 'price_change_pct': 1.5566967607003874, 'volatility': 0.13966194596882694, 'rsi': 90, 'volume_multiplier': 1.7342327594689666, 'current_price': 508.04285743804644, 'vix_level': 11.434416843955269, 'market_sentiment': np.float64(-0.012744466219855491), 'sector_rotation': np.str_('momentum'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.18352813342621319, 'liquidity_conditions': 0.8191596821427638, 'correlation_regime': np.str_('low'), 'volatility_regime': 'low', 'economic_phase': np.str_('expansion'), 'inflation_rate': 2.6880131644731953, 'interest_rates': 4.052966620022513, 'unemployment_rate': 4.992828201017581, 'gdp_growth': 2.6707598344084467, 'beta': 1.2, 'sector': 'tech'}","{'net_pnl': 499.27893599024355, 'gross_pnl': 499.27893599024355, 'long_leg_pnl': 779.5680559113504, 'short_leg_pnl': -280.2891199211068, 'max_risk': 504.0}"
42,LONG_PUT,-23.77112944380557,0,941.4388025078355,"{'symbol': np.str_('IWM'), 'regime': np.str_('bear_market'), 'base_price': 206.64667646164813, 'price_change_pct': -5.560180920164837, 'volatility': 0.5024214493233213, 'rsi': 10, 'volume_multiplier': 2.121462890475808, 'current_price': 195.1567473848728, 'vix_level': 17.124558920608326, 'market_sentiment': np.float64(-0.024675055132591755), 'sector_rotation': np.str_('cyclical'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.1458299368455847, 'liquidity_conditions': 0.7699883412404046, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'normal', 'economic_phase': np.str_('expansion'), 'inflation_rate': 1.4504034292242163, 'interest_rates': 1.9062340339518316, 'unemployment_rate': 5.7705219190114905, 'gdp_growth': 3.9747609371175154, 'beta': 1.3, 'sector': 'small'}","{'gross_pnl': -21.77112944380557, 'net_pnl': -23.77112944380557, 'delta_pnl': 138.2545140167182, 'gamma_pnl': 49.08712882193355, 'theta_pnl': -0.0, 'vega_pnl': 0.0, 'entry_value': 9.394388025078355, 'exit_value': 9.176676730640299, 'max_risk': 941.4388025078355}"
43,LONG_PUT,-1.591261551051602,2,404.0369423869446,"{'symbol': np.str_('AMZN'), 'regime': np.str_('bear_market'), 'base_price': 132.3545995307366, 'price_change_pct': 1.4027647644799468, 'volatility': 0.31283050209147356, 'rsi': 90, 'volume_multiplier': 1.1210590580766144, 'current_price': 134.21122321712232, 'vix_level': 13.458276956375013, 'market_sentiment': np.float64(-0.15475573179921154), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.6322503112930578, 'liquidity_conditions': 0.919015243327949, 'correlation_regime': np.str_('low'), 'volatility_regime': 'low', 'economic_phase': np.str_('peak'), 'inflation_rate': 2.458251618561509, 'interest_rates': 5.619698947215749, 'unemployment_rate': 3.540290589876104, 'gdp_growth': 3.065487525571207, 'beta': 1.4, 'sector': 'consumer'}","{'gross_pnl': 0.40873844894839806, 'net_pnl': -1.591261551051602, 'delta_pnl': -396.3947629631981, 'gamma_pnl': 141.7409977461401, 'theta_pnl': -15.222981919884356, 'vega_pnl': 0.0, 'entry_value': 4.020369423869446, 'exit_value': 4.02445680835893, 'max_risk': 404.0369423869446}"
45,LONG_PUT,-924.0970955886735,14,1721.8885992331209,"{'symbol': np.str_('IWM'), 'regime': np.str_('bear_market'), 'base_price': 224.0650751056815, 'price_change_pct': 1.6651515631343867, 'volatility': 0.787157605780297, 'rsi': 90, 'volume_multiplier': 1.4534448931508173, 'current_price': 227.796098206242, 'vix_level': 24.887199767245686, 'market_sentiment': np.float64(-0.09888786167543678), 'sector_rotation': np.str_('defensive'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.455404556418825, 'liquidity_conditions': 0.5575888751033473, 'correlation_regime': np.str_('low'), 'volatility_regime': 'low', 'economic_phase': np.str_('contraction'), 'inflation_rate': 0.2365482645811816, 'interest_rates': 1.4830782849783426, 'unemployment_rate': 6.703167865040443, 'gdp_growth': -1.2785761140683591, 'beta': 1.3, 'sector': 'small'}","{'gross_pnl': -922.0970955886735, 'net_pnl': -924.0970955886735, 'delta_pnl': -426.1411507234006, 'gamma_pnl': 187.79021265341328, 'theta_pnl': -122.727020413653, 'vega_pnl': -556.0251792108116, 'entry_value': 17.19888599233121, 'exit_value': 7.977915036444476, 'max_risk': 1721.8885992331209}"
46,LONG_PUT,1325.0516194787065,11,527.6825385809717,"{'symbol': np.str_('AAPL'), 'regime': np.str_('bear_market'), 'base_price': 207.36977809404928, 'price_change_pct': 2.718578457096336, 'volatility': 0.2573232410584836, 'rsi': 90, 'volume_multiplier': 0.9986891646305861, 'current_price': 213.00728820784258, 'vix_level': 18.86919552248542, 'market_sentiment': np.float64(0.06310812332935696), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('hawkish'), 'earnings_season': False, 'geopolitical_risk': 0.2048799292120023, 'liquidity_conditions': 0.7176324772735572, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'low', 'economic_phase': np.str_('trough'), 'inflation_rate': 1.8317744821120157, 'interest_rates': 0.6765775320926003, 'unemployment_rate': 5.417091917023625, 'gdp_growth': -0.5633204308612962, 'beta': 1.2, 'sector': 'tech'}","{'gross_pnl': 1327.0516194787065, 'net_pnl': 1325.0516194787065, 'delta_pnl': 829.5514268400555, 'gamma_pnl': 551.0448780845084, 'theta_pnl': -83.74033806044967, 'vega_pnl': 0.0, 'entry_value': 5.256825385809718, 'exit_value': 18.527341580596783, 'max_risk': 527.6825385809717}"
47,LONG_PUT,-131.12957294123206,3,1448.743676851498,"{'symbol': np.str_('IWM'), 'regime': np.str_('bear_market'), 'base_price': 198.64757802283881, 'price_change_pct': 2.4302749754114608, 'volatility': 0.7414982829186856, 'rsi': 90, 'volume_multiplier': 2.2116131835290864, 'current_price': 203.4752604007888, 'vix_level': 17.637936289661706, 'market_sentiment': np.float64(-0.044006186296831215), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.42492088982779014, 'liquidity_conditions': 0.3096000285643115, 'correlation_regime': np.str_('low'), 'volatility_regime': 'low', 'economic_phase': np.str_('contraction'), 'inflation_rate': 0, 'interest_rates': 1.8999662909706174, 'unemployment_rate': 5.647694668339885, 'gdp_growth': -2.5331315349513015, 'beta': 1.3, 'sector': 'small'}","{'gross_pnl': -129.12957294123206, 'net_pnl': -131.12957294123206, 'delta_pnl': -2521.591238692568, 'gamma_pnl': 6965.099024708944, 'theta_pnl': -29.4538175747804, 'vega_pnl': -367.42672044816953, 'entry_value': 14.46743676851498, 'exit_value': 13.17614103910266, 'max_risk': 1448.743676851498}"
48,LONG_PUT,822.4422792847644,0,1860.72663291088,"{'symbol': np.str_('SPY'), 'regime': np.str_('bear_market'), 'base_price': 540.7869488392814, 'price_change_pct': -4.459352839431198, 'volatility': 0.37507900004129235, 'rsi': 10, 'volume_multiplier': 0.9444103198537372, 'current_price': 516.6713506809436, 'vix_level': 14.885254384213733, 'market_sentiment': np.float64(-0.4149806665090764), 'sector_rotation': np.str_('momentum'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.04617720121819164, 'liquidity_conditions': 0.45054629290456477, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'low', 'economic_phase': np.str_('contraction'), 'inflation_rate': 2.9774335710761215, 'interest_rates': 2.0787890914667035, 'unemployment_rate': 7.8280197398191, 'gdp_growth': -0.5436026769214308, 'beta': 1.0, 'sector': 'broad'}","{'gross_pnl': 824.4422792847644, 'net_pnl': 822.4422792847644, 'delta_pnl': 481.0670894978404, 'gamma_pnl': 443.77223849561824, 'theta_pnl': -0.0, 'vega_pnl': 0.0, 'entry_value': 18.5872663291088, 'exit_value': 26.831689121956444, 'max_risk': 1860.72663291088}"
49,BEAR_PUT_SPREAD,50.8765761255324,10,1004.0,"{'symbol': np.str_('XLF'), 'regime': np.str_('bear_market'), 'base_price': 37.92433981237325, 'price_change_pct': -0.296049015876135, 'volatility': 0.8989222204703394, 'rsi': 37.33660421045182, 'volume_multiplier': 1.0575420304315621, 'current_price': 37.8120651775812, 'vix_level': 16.44869945151111, 'market_sentiment': np.float64(0.1320237405403013), 'sector_rotation': np.str_('value'), 'fed_policy': np.str_('hawkish'), 'earnings_season': False, 'geopolitical_risk': 0.3289107195647543, 'liquidity_conditions': 0.9313140953335792, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'normal', 'economic_phase': np.str_('trough'), 'inflation_rate': 0, 'interest_rates': 1.8224725805694164, 'unemployment_rate': 6.331931534914194, 'gdp_growth': -4.4180215946604235, 'beta': 1.5, 'sector': 'finance'}","{'net_pnl': 50.8765761255324, 'gross_pnl': 50.8765761255324, 'long_leg_pnl': -35.11251513728397, 'short_leg_pnl': 85.98909126281637, 'max_risk': 1004.0}"
50,LONG_PUT,-378.56184482905684,2,645.3469524267227,"{'symbol': np.str_('XLF'), 'regime': np.str_('volatile_bear'), 'base_price': 43.500085932425456, 'price_change_pct': -4.754003553605885, 'volatility': 1.698317338286908, 'rsi': 10, 'volume_multiplier': 2.450211799968779, 'current_price': 41.432090301376334, 'vix_level': 17.712401314701804, 'market_sentiment': np.float64(-0.1381824304222328), 'sector_rotation': np.str_('growth'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.18020411606502804, 'liquidity_conditions': 0.823466783387592, 'correlation_regime': np.str_('low'), 'volatility_regime': 'normal', 'economic_phase': np.str_('trough'), 'inflation_rate': 0.7728636155171581, 'interest_rates': 0.1, 'unemployment_rate': 7.921333367324742, 'gdp_growth': -2.883440339277549, 'beta': 1.5, 'sector': 'finance'}","{'gross_pnl': -376.56184482905684, 'net_pnl': -378.56184482905684, 'delta_pnl': 144.83254125690564, 'gamma_pnl': 64.42888697886038, 'theta_pnl': -24.845987441153195, 'vega_pnl': -3795.910744105841, 'entry_value': 6.4334695242672275, 'exit_value': 2.6678510759766594, 'max_risk': 645.3469524267227}"
56,LONG_PUT,-1747.9508110634233,3,13681.507620045393,"{'symbol': np.str_('NVDA'), 'regime': np.str_('bear_market'), 'base_price': 402.439302542889, 'price_change_pct': -9.169943519483258, 'volatility': 3.9022626975502, 'rsi': 10, 'volume_multiplier': 1.5918629912556734, 'current_price': 365.5358457995037, 'vix_level': 17.503007568743097, 'market_sentiment': np.float64(-0.09740310035665944), 'sector_rotation': np.str_('defensive'), 'fed_policy': np.str_('neutral'), 'earnings_season': False, 'geopolitical_risk': 0.4053447801126959, 'liquidity_conditions': 0.6332862090103674, 'correlation_regime': np.str_('high'), 'volatility_regime': 'normal', 'economic_phase': np.str_('peak'), 'inflation_rate': 3.002736098761618, 'interest_rates': 3.1464698566195786, 'unemployment_rate': 3.6638885447716607, 'gdp_growth': 3.1913100707502466, 'beta': 1.8, 'sector': 'tech'}","{'gross_pnl': -1745.9508110634233, 'net_pnl': -1747.9508110634233, 'delta_pnl': 2064.8375707994105, 'gamma_pnl': 32907.46642732301, 'theta_pnl': -46.4535577219994, 'vega_pnl': -12180.210884346148, 'entry_value': 136.79507620045393, 'exit_value': 119.3355680898197, 'max_risk': 13681.507620045393}"
57,STRADDLE,2578.0575108907824,1,7519.613172663023,"{'symbol': np.str_('TSLA'), 'regime': np.str_('bear_market'), 'base_price': 143.67183375937097, 'price_change_pct': 17.736449711186363, 'volatility': 2.289467858045277, 'rsi': 90, 'volume_multiplier': 3.328726225868159, 'current_price': 169.15411630324107, 'vix_level': 25.716946806190304, 'market_sentiment': np.float64(0.02344539380088109), 'sector_rotation': np.str_('growth'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.6613749169323035, 'liquidity_conditions': 0.5730669135911988, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 3.0438168454268655, 'interest_rates': 2.7413349027959364, 'unemployment_rate': 4.488906259598728, 'gdp_growth': 1.5975872714462305, 'beta': 2.1, 'sector': 'auto'}","{'net_pnl': 2578.0575108907824, 'call_pnl': 2965.286014643294, 'put_pnl': -387.2285037525114, 'max_risk': 7519.613172663023}"
58,LONG_PUT,-5002.150201153113,0,12579.427946314154,"{'symbol': np.str_('SPY'), 'regime': np.str_('bear_market'), 'base_price': 529.3760682267165, 'price_change_pct': -5.124216436464726, 'volatility': 2.6111386003787107, 'rsi': 10, 'volume_multiplier': 2.139228045430008, 'current_price': 502.24969272793237, 'vix_level': 23.926350804632442, 'market_sentiment': np.float64(-0.22202282238789603), 'sector_rotation': np.str_('cyclical'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.7885669441527741, 'liquidity_conditions': 0.7062862118667765, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('expansion'), 'inflation_rate': 3.7023622944452774, 'interest_rates': 3.364164869408551, 'unemployment_rate': 4.829580323336737, 'gdp_growth': 2.0563812611419703, 'beta': 1.0, 'sector': 'broad'}","{'gross_pnl': -5000.150201153113, 'net_pnl': -5002.150201153113, 'delta_pnl': 1748.3913299373378, 'gamma_pnl': 8050.186614627122, 'theta_pnl': -0.0, 'vega_pnl': -7286.151229208847, 'entry_value': 125.77427946314154, 'exit_value': 75.77277745161041, 'max_risk': 12579.427946314154}"
59,LONG_PUT,-21.61241905964002,0,476.10298458851923,"{'symbol': np.str_('XLF'), 'regime': np.str_('bear_market'), 'base_price': 43.02572334493259, 'price_change_pct': 8.68423510151871, 'volatility': 1.101839121232509, 'rsi': 90, 'volume_multiplier': 1.5859013084838305, 'current_price': 46.76217831433555, 'vix_level': 24.041003802048774, 'market_sentiment': np.float64(-0.3371720500119768), 'sector_rotation': np.str_('defensive'), 'fed_policy': np.str_('hawkish'), 'earnings_season': False, 'geopolitical_risk': 0.0458823306341719, 'liquidity_conditions': 0.4748736081206026, 'correlation_regime': np.str_('medium'), 'volatility_regime': 'normal', 'economic_phase': np.str_('peak'), 'inflation_rate': 2.637847428690426, 'interest_rates': 4.716978623949842, 'unemployment_rate': 4.245854372424124, 'gdp_growth': 1.6855438654806834, 'beta': 1.5, 'sector': 'finance'}","{'gross_pnl': -19.61241905964002, 'net_pnl': -21.61241905964002, 'delta_pnl': 182.9051282542414, 'gamma_pnl': 38.448128950476416, 'theta_pnl': -0.0, 'vega_pnl': 0.0, 'entry_value': 4.741029845885192, 'exit_value': 4.544905655288792, 'max_risk': 476.10298458851923}"
60,LONG_PUT,201.1716955192632,2,812.3496044324014,"{'symbol': np.str_('AMZN'), 'regime': np.str_('bear_market'), 'base_price': 118.95412758562317, 'price_change_pct': 2.254811038160296, 'volatility': 0.6985080850846795, 'rsi': 90, 'volume_multiplier': 1.3818940706485572, 'current_price': 121.63631838477109, 'vix_level': 30.159915370395975, 'market_sentiment': np.float64(-0.47228274802289966), 'sector_rotation': np.str_('defensive'), 'fed_policy': np.str_('dovish'), 'earnings_season': False, 'geopolitical_risk': 0.07879525500375573, 'liquidity_conditions': 0.9086801007743802, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('contraction'), 'inflation_rate': 0, 'interest_rates': 2.736630415795413, 'unemployment_rate': 5.312365694564826, 'gdp_growth': -0.5763301374878322, 'beta': 1.4, 'sector': 'consumer'}","{'gross_pnl': 203.1716955192632, 'net_pnl': 201.1716955192632, 'delta_pnl': 429.1844303126398, 'gamma_pnl': 260.31266246612887, 'theta_pnl': -24.397790476640285, 'vega_pnl': 0.0, 'entry_value': 8.103496044324014, 'exit_value': 10.135212999516646, 'max_risk': 812.3496044324014}"
61,LONG_PUT,-4175.305591086667,3,10585.447170256204,"{'symbol': np.str_('TSLA'), 'regime': np.str_('bear_market'), 'base_price': 235.06846994661242, 'price_change_pct': 13.075268255061982, 'volatility': 4.15390073249595, 'rsi': 90, 'volume_multiplier': 6.171887571965587, 'current_price': 265.8043029752017, 'vix_level': 24.458738802233565, 'market_sentiment': np.float64(-0.029892553716913822), 'sector_rotation': np.str_('growth'), 'fed_policy': np.str_('neutral'), 'earnings_season': True, 'geopolitical_risk': 0.052398981290805294, 'liquidity_conditions': 0.6441912157716145, 'correlation_regime': np.str_('high'), 'volatility_regime': 'high', 'economic_phase': np.str_('contraction'), 'inflation_rate': 4.616410251017488, 'interest_rates': 3.4557683793943785, 'unemployment_rate': 7.605709316300487, 'gdp_growth': 0.6490035318208351, 'beta': 2.1, 'sector': 'auto'}","{'gross_pnl': -4173.305591086667, 'net_pnl': -4175.305591086667, 'delta_pnl': -5948.642517139786, 'gamma_pnl': 40463.78074938071, 'theta_pnl': -63.045256571106876, 'vega_pnl': -12310.285525976646, 'entry_value': 105.83447170256204, 'exit_value': 64.10141579169537, 'max_risk': 10585.447170256204}"
